"","logFC","logCPM","LR","PValue"
"SPU_002085",0.640876796005294,7.43801632098175,0.643534591915606,0.422433760987429
"SPU_005683",-0.829222855190797,6.74486253000772,0.688179233190109,0.406784382277744
"SPU_021649",1.25272565355898,5.50230499469264,1.18888768026952,0.275554039213329
"SPU_020525",-0.297571745449677,8.14972344213744,0.160867995565823,0.688358628633639
"SPU_021815",0.691364029629405,7.0208955089691,0.714620111763221,0.397914300260504
"SPU_022227",-1.13174569636057,8.87999110283474,4.10015990517411,0.0428791579250093
"SPU_013713",0.971828019897153,7.410699700964,1.301668923031,0.253908600529522
"SPU_027209",-4.3325653771396,8.41921028994898,32.9017810213476,9.69344215086741e-09
"SPU_015677",-0.695585703451431,6.99023695071655,0.23074317776606,0.630973320121518
"SPU_001698",-0.218774358715761,8.34611260124202,0.115404474923174,0.734073166798217
"SPU_001697",1.27936183409112,5.04227939763887,1.42279682585782,0.232943607302864
"SPU_021892",-0.161791348869781,6.00583703736026,0.030162314126116,0.862122450669807
"SPU_012881",0.0339885308473135,8.71307386547088,0.00286019151370631,0.957348861318362
"SPU_028868",-0.347074374019173,7.35421581405949,0.222697568482361,0.63699214900241
"SPU_024179",-0.245987427311088,6.78291944607254,0.0814583913579945,0.775330686912406
"SPU_016992",1.77489011656895,7.71306870933428,4.1596403854702,0.0413981925452349
"SPU_004649",0.110373126381372,7.85365829920812,0.0250788740974635,0.874170682146446
"SPU_017771",2.7150114467991,6.07599405698003,3.87201951112348,0.0490974108829648
"SPU_013410",-0.604204126214131,5.57260843474423,0.246352054618168,0.619655502311168
"SPU_026253",0.460490394825015,7.48488865394404,0.256196459361711,0.612745363379576
"SPU_007381",1.4383797481324,7.02144102574257,2.28939906407168,0.130260348187006
"SPU_027992",-0.559731269561341,6.20139668236071,0.344629505243656,0.557169095477333
"SPU_003177",0.405758538970293,5.99836777454305,0.128775982288468,0.719704533263206
"SPU_013343",-0.388274183933778,7.33833319138939,0.196255330186013,0.657760566929902
"SPU_013817",-0.0168830064658339,8.52546954092808,0.00107564471434518,0.973836452279389
"SPU_017649",-1.1337645461436,6.04610336947414,1.52243942370779,0.217250708654654
"SPU_006284",-0.957193163218453,8.85055873886856,2.96720970644145,0.0849682943259997
"SPU_006285",-1.98650060356794,7.95661284628355,6.76501937402529,0.00929619147364032
"SPU_028575",0.0614871479049003,7.25699008757646,0.0070918461957632,0.932887002968536
"SPU_004472",-0.138273873290371,8.02718949683527,0.0328439678654,0.856187795037029
"SPU_012469",-0.395346069581026,6.98649085162438,0.208503939534584,0.647942536262393
"SPU_012874",0.176541799087137,8.99810397679174,0.0961176747659387,0.756539278700628
"SPU_013000",-0.79042364475179,11.5135487900679,4.61187090827042,0.0317513742540474
"SPU_028509",-0.0664155202430354,10.9056782599472,0.0289863419359735,0.864810576424203
"SPU_002131",0.0790325193870179,9.94017195754214,0.0305074995890684,0.861343686641911
"SPU_028125",1.04148531067157,7.12077422643705,1.53845949663141,0.214847251714118
"SPU_024219",2.1632887781271,7.01812853868624,5.05351435093425,0.0245760431144688
"SPU_025075",1.59441850299524,6.8232210779086,2.12099170203031,0.145292439126284
"SPU_006664",1.40473051744614,6.97759759757385,2.76902324461951,0.0961047889365604
"SPU_002378",-0.256722777857212,5.75500948542452,0.0709706858559276,0.78992867082217
"SPU_016723",-2.34541090576062,6.23879053998599,3.40546119284212,0.0649809472563613
"SPU_015899",2.11539745231258,5.90235778866367,3.25719168849596,0.0711108136461533
"SPU_018342",0.148603345228754,6.01007472804751,0.0312525384050758,0.859678155563154
"SPU_018997",0.171638009977314,7.990397360131,0.0518121649557362,0.81993944917144
"SPU_012765",-0.281175514790311,9.02352895294865,0.276933810244709,0.598717984875937
"SPU_009893",-1.260742266915,7.30096400609536,1.7765671127373,0.182571430854582
"SPU_016587",0.724448497117752,8.65864841734659,1.44008770528321,0.230125148351574
"SPU_028217",-0.468210222092524,6.69487483845568,0.269323093588952,0.603786208601733
"SPU_025676",0.703777700069095,5.27476267659412,0.511149672831765,0.474641594610197
"SPU_025670",0.24785712080571,6.40309035709795,0.0989286578835767,0.753119093958381
"SPU_004319",0.750004331434064,5.79197825411115,0.361916477590773,0.547443794706925
"SPU_015576",-1.41569475135307,4.97047665527508,1.30719634892016,0.252902899691369
"SPU_020832",-0.400225719555096,7.14393025108139,0.1831787893144,0.668655552257706
"SPU_006207",-0.30010542168561,7.1291098895423,0.121700469949093,0.727197461016905
"SPU_027546",-0.639051854093391,7.17475013631929,0.589757148245553,0.442513043348974
"SPU_027423",-0.778144042267999,6.03694425248295,0.506962890101361,0.476456561603627
"SPU_020600",-0.294774700351548,7.25477220217209,0.120654019135481,0.728326232798644
"SPU_016829",0.577072813933158,5.93494206438472,0.309511030988569,0.577980391338518
"SPU_016833",1.48392214157768,5.56159588661645,1.6236794841722,0.202579498357253
"SPU_003053",0.105808609717403,6.14168085354475,0.019976319839504,0.8876032397847
"SPU_027535",2.89321195005282,7.86504946650752,11.4565753683221,0.000712414682151484
"SPU_011039",0.422863431535317,10.2961727951961,0.947398877242917,0.330382275628873
"SPU_021126",0.571667726541556,7.6767951772445,0.524710160101042,0.468839348333301
"SPU_021125",0.702888982199925,7.71422921805005,0.665329090542272,0.4146848541579
"SPU_002177",0.196726540295661,8.19496684123768,0.0736665803321834,0.786071189221768
"SPU_013295",0.145014264018306,8.96614360442316,0.0600160758449491,0.806470533788457
"SPU_013296",0.513634096601251,7.18234905481977,0.314952276560511,0.574657051149772
"SPU_024455",1.30703655913667,5.83161328479408,1.95445759090562,0.162107311571601
"SPU_021185",0.804181551785171,8.00213373197288,1.33334190669483,0.248211558230382
"SPU_017134",1.10166129758366,9.43813826202862,4.48065922551138,0.0342804959695839
"SPU_018815",-0.479632982756818,7.90207895214927,0.392154875678143,0.531168877035371
"SPU_003402",0.50940446904764,7.25117932320699,0.365893886891559,0.54525100335086
"SPU_010634",1.21644985977911,8.45491702780657,3.45480575446305,0.0630681449906427
"SPU_010628",1.22894379526616,8.03371444018638,2.8972734739015,0.088729518275901
"SPU_017259",0.217761340870901,9.21839165239571,0.195095898667196,0.658708760356072
"SPU_019507",0.0976516485378365,8.38309898294266,0.0235707517994417,0.877982155168152
"SPU_009398",-0.859813135557021,7.47886181802018,1.24473405780814,0.264560632223053
"SPU_007331",-0.71969337335743,8.79238035970522,1.61464680344889,0.203839832955805
"SPU_015053",-0.344135321897311,7.46235790879946,0.237758237333299,0.625829942935276
"SPU_007764",-0.225106520556544,6.50456317188129,0.0830958562504146,0.773145030231476
"SPU_003049",1.49732841626441,7.98163883280268,4.16365445386023,0.0413002047339285
"SPU_003501",-2.20102597107212,5.82791513969817,3.17118448652444,0.0749480731625481
"SPU_008354",-1.97890863065065,6.25558883145251,2.4031168614722,0.12109376583423
"SPU_030076",0.880509359946323,8.4390003477628,1.42519464058901,0.232550279449193
"SPU_011277",-0.448580537502113,8.35210222167972,0.456800135584995,0.499123243364678
"SPU_026707",-0.486233699912837,9.0573515185106,0.914577838006964,0.338902694162004
"SPU_003649",0.642064110676395,9.36553871935316,1.67581652252702,0.195481266970862
"SPU_017432",-0.322810313739541,12.6641235974841,0.8106777533571,0.36791994856188
"SPU_007701",0.175622262675062,7.90382591485136,0.0516742216258201,0.820175197360811
"SPU_002009",-0.717865366013775,7.841167186392,1.19428108554169,0.274467708422646
"SPU_028541",0.39966194796843,5.89267685114874,0.208224162477602,0.648162861941042
"SPU_027707",-2.00760937119272,9.02688642669064,14.7844365149375,0.000120526133334057
"SPU_009170",0.20082370899257,5.31898410320238,0.0276460484623584,0.867943679848162
"SPU_028512",-0.494651382021092,7.26781241912374,0.216044928550009,0.642070151117772
"SPU_027758",0.728998549684928,9.68081735830158,2.43991249798809,0.118282823613453
"SPU_000931",-0.332322005556105,7.53633141569551,0.110584660375203,0.739479487645232
"SPU_000932",-1.54646207821948,6.8562460549092,1.83185009219255,0.175909178046611
"SPU_013918",-0.179530116609511,5.06370608842644,-1.77804615617298e-09,1
"SPU_006981",0.249422920298002,10.0501880064297,0.324168508352992,0.569113227549895
"SPU_019954",-0.926427457465724,7.11070946289088,1.16875404930653,0.279657397777591
"SPU_022571",0.33273417703681,8.70653193809696,0.380159337947934,0.537517973720282
"SPU_011973",0.250827110762599,6.96026513058739,0.0755756506793226,0.783385184932912
"SPU_016557",-1.61087831201037,6.50621099376623,3.16902862800176,0.0750470682265542
"SPU_011035",-0.240785335967187,6.10335083178204,0.0582639294129326,0.80926121419774
"SPU_023917",-1.08493297100318,6.84369821921142,1.27717847200664,0.258424310545565
"SPU_000678",-1.306778030577,7.68304855957889,3.08935795834761,0.0788058967536805
"SPU_023874",-0.230070471925055,6.02513104659304,0.0510384397102221,0.821266063623924
"SPU_004637",1.03304833445453,5.03166468467003,0.917842538405798,0.338042089585971
"SPU_016609",0.609327809482643,8.75873480010901,0.905748335031234,0.34124503298156
"SPU_022858",-3.95538258595375,5.97383986020462,8.65457296225383,0.00326241529855415
"SPU_006312",0.540160058540452,8.97469262791913,0.966496904117419,0.325555397526428
"SPU_027802",0.148935060937117,7.58570586122096,0.0434574753907411,0.834866246870773
"SPU_022411",1.0792037893217,7.64326700310738,1.98685090712626,0.158670534531075
"SPU_024093",-0.0170689157606608,7.64172755722522,6.70520699586064e-05,0.993466569090276
"SPU_022406",-2.15139941962038,5.77617522087518,2.76798525873809,0.0961671345446539
"SPU_002295",0.0623265759812246,8.42031170030035,0.0103551104206332,0.918947126150169
"SPU_002298",1.44471918262272,6.01374596847009,1.55556455019883,0.212315838975103
"SPU_000959",0.832499370775258,7.85204704700371,1.32912003506384,0.248961824789342
"SPU_027416",-0.631986200139159,5.34776012981641,0.368805258776685,0.543656225727567
"SPU_024494",-0.390621639265336,6.32742565692674,0.116549442914785,0.732807454769028
"SPU_023579",0.413945825397298,6.23219347236506,0.193299063453393,0.660184903247688
"SPU_027375",-0.153924718631549,7.9508402742618,0.036962007222705,0.847542420370316
"SPU_009071",2.29652305605805,6.59469683951291,4.75858114282005,0.0291525701734174
"SPU_009069",0.312830929093196,7.31116997381288,0.160637856768647,0.688569935416447
"SPU_011608",-0.404406169835065,8.0419838488826,0.325639125200972,0.568238282905774
"SPU_004853",-1.10795245541161,5.31540498644685,0.781396831221345,0.376714279336524
"SPU_018254",-0.639515582833805,8.07703526791954,0.917497878468637,0.338132806444751
"SPU_016592",0.21178524493461,7.63948430107073,0.0756106462896078,0.78333628958061
"SPU_015148",-0.0564484092197701,6.36221553313013,0.00470345455408783,0.945322556952831
"SPU_023794",0.777483956292565,8.82566588131473,1.63186980598475,0.201444623069371
"SPU_006907",-0.236266637670593,9.08853819240673,0.198554862153721,0.655889856906961
"SPU_009298",0.302497190546717,8.05970228611897,0.146564228961996,0.70184056712629
"SPU_014910",-0.0451509135963676,6.96782090547373,0.002943749563876,0.956730940278324
"SPU_012716",0.0451780176847562,9.89635821268407,0.0115975678390778,0.914240012089914
"SPU_022933",-0.246443139040259,8.91314261333361,0.182325001183953,0.669382738241867
"SPU_009838",-0.0598335599311186,9.47637122094767,0.0177663689629903,0.893963606132651
"SPU_001596",-0.164335645952598,11.4968986707249,0.175944934905026,0.674881512169855
"SPU_022376",-1.78721503955593,5.99849060266283,1.96069042996681,0.161439497476464
"SPU_026688",-0.0609680099857798,8.19445147846402,0.0033854501428614,0.953601570481627
"SPU_004603",-0.74734911192401,8.40377444867297,1.39777658249634,0.237096198156338
"SPU_000595",-0.183547112975528,6.66893895891114,1.49085837446393e-09,0.999969192372397
"SPU_013916",-1.86912531957334,6.74173363676767,5.16993041250765,0.0229811364816975
"SPU_002076",-0.96513501834726,8.28268324429432,2.25609038240466,0.133089682625269
"SPU_009088",0.909842769571049,7.43836503457033,0.988308855161806,0.320156056606637
"SPU_028856",2.34327142682469,6.76242547742798,7.16408447203045,0.00743776420221362
"SPU_008929",-1.01368484824607,7.18348637831131,1.05807969618696,0.303653570645044
"SPU_008256",0.630877554770711,6.42523944185891,0.416162784957223,0.518857976711463
"SPU_011866",-1.02473023164645,4.57870323433489,1.18981174906369,0.275367532017129
"SPU_005863",0.487180807273059,6.70275591903919,0.330051675617428,0.565628661183694
"SPU_024181",0.323618539028418,7.86690549389143,0.199805771826254,0.65487766708943
"SPU_004811",0.884489272859644,7.76115022562748,1.57972028628887,0.208800988594482
"SPU_015914",0.73014201066808,6.55091030747869,0.828893807086549,0.362592591346759
"SPU_013088",-0.219877105727175,8.1118275840255,0.0619257909339375,0.803477639157965
"SPU_006055",-0.961490592855921,6.33278065483101,1.01667548534213,0.313308893406688
"SPU_005721",0.232964763873215,10.5982472365302,0.319387212143922,0.571976140902764
"SPU_010352",0.32002620759297,7.22535002923628,0.118582550907014,0.730576940982994
"SPU_003937",0.337762960945344,6.75238456898861,0.172379896774782,0.678005321670969
"SPU_012010",-0.92079232699181,6.9573853355327,0.682907430527877,0.40858735521293
"SPU_005648",-1.08999055779759,7.90568559448917,1.93658309544369,0.164040017023313
"SPU_006035",0.900835412745656,6.31632806420123,0.895509738630924,0.343988575455105
"SPU_023613",-3.85977695407252,4.55093891594171,7.37242062196051,0.00662317204988225
"SPU_006199",0.572339633597168,6.93070916487995,0.311019729075273,0.577055111983399
"SPU_006997",-1.63307835577951,6.42452878189519,1.5705721396114,0.210123944627938
"SPU_008477",-0.405234549216314,8.08811350115253,0.295581048340134,0.586666061349748
"SPU_014437",1.07403217237289,8.74315690224479,2.7856146202357,0.0951141963646939
"SPU_014806",-2.00527587160182,6.74488084062418,3.91349253802942,0.0478999556244614
"SPU_014804",-0.0191270036534408,6.59710928655498,0.000241823050640022,0.98759286791186
"SPU_019866",0.848932372377571,4.9781196589047,0.633015563713488,0.426251338158066
"SPU_008973",-1.61756359649831,7.57160512650492,3.13558418856277,0.0766009391266404
"SPU_021572",-0.0262851896335689,9.23537618694542,0.00263039515621522,0.959096525655788
"SPU_025263",0.612451886843033,7.05171515881302,0.488188309052184,0.484736573176016
"SPU_022507",1.3206303100197,6.30358963900183,1.65677308684215,0.198039578996086
"SPU_014607",0.669531954737939,4.05703643854535,0.34716906813982,0.555720043180613
"SPU_015335",-1.52702148435621,6.63155849400961,2.30241164034535,0.129173300189605
"SPU_024768",0.402359961160472,6.85494416406849,0.224054786089841,0.635967591855369
"SPU_012891",3.54935235124011,8.58053115414743,35.0399021060581,3.23017731359938e-09
"SPU_020187",-0.271356168138571,7.87379687148098,0.137805738447148,0.710472223285988
"SPU_002711",0.744935188779524,5.47114131287616,0.457585807553281,0.498754415763273
"SPU_024990",-0.0195345581581591,8.04491398638388,0.000671270351657149,0.979330012764152
"SPU_005130",-0.12271919510227,8.12603808522318,0.038507647819203,0.844427286312353
"SPU_004956",-0.500505667243343,9.34070578937473,0.97607671646603,0.323169324882557
"SPU_008871",1.3713750927773,5.07142917098249,1.67248964638357,0.195925398449001
"SPU_011477",0.399803283924093,7.04140536587093,0.190136047459212,0.662803410528883
"SPU_011431",-0.229367488463756,7.27987837331691,0.0598709982739756,0.806699949241401
"SPU_001213",-1.92903621689345,5.74270194062795,2.5394644720965,0.11103243965164
"SPU_011497",-0.427695146000011,8.85892319633693,0.547192793086008,0.459466991316679
"SPU_004183",-0.180480900645241,5.88327559224549,0.0500109980037671,0.823044137523293
"SPU_026272",-0.079370778493738,7.24176302275743,0.00767237280229338,0.930200895760773
"SPU_027091",1.50218882493971,7.24127212896315,2.44528217286735,0.117878686115831
"SPU_018285",-0.0639842958801413,6.11752441630939,0.00262486768595593,0.95913948758096
"SPU_007478",-0.00860092301329917,5.48922654947867,9.85325025162354e-05,0.99208004550962
"SPU_003627",1.23088176676428,8.15892147174639,2.87121479167584,0.0901767802822227
"SPU_023499",0.423544070383536,6.28121936819984,0.184199894517039,0.667788487733844
"SPU_026845",-0.105863697313062,8.45880967572057,0.0283563058185941,0.866273873217644
"SPU_019915",0.107877960338037,5.71071130557293,0.0155695285525255,0.900699370478954
"SPU_005067",-1.01957487760776,8.23491160428879,2.37304184029224,0.123446302821068
"SPU_020477",1.13940229285523,4.61867832638542,1.33638204124209,0.247673011653445
"SPU_005547",0.542931432956299,6.83346895528911,0.362593677887455,0.547069289952986
