geneid,logFC
SPU_008972,-0.741270546
SPU_006907,1.203789357
SPU_019761,0.166101534
SPU_018830,-0.081790357
SPU_023205,0.116836288
SPU_027722,1.117950329
SPU_001601,-0.445136818
SPU_020854,0.096448671
SPU_028369,0.507876092
SPU_023871,-0.325980139
SPU_018704,-0.038522565
SPU_018702,0.29292886
SPU_0094545,-0.958237386
SPU_024319,0.91559733
SPU_014023,-0.194158273
SPU_009354,-0.031553577
SPU_018703,-0.398014538
SPU_0187016,-1.204016482
SPU_009454,-0.692850064
SPU_016216,-0.369696231
SPU_027697,0.219774078
SPU_021444,0.30770881
SPU_018132,-0.437225858
SPU_009794,0.435575443
SPU_014518,-0.602899209
SPU_020393,-0.213125121
SPU_0089340,-0.013983822
SPU_008934,0.008280433
SPU_0085952,-0.269982804
SPU_007384,1.149792323
SPU_013460,1.185748226
SPU_0091687,0.312223561
SPU_009168,-1.803789538
SPU_009839,-0.126297293
SPU_001596,-0.445033044
SPU_021538,0.20824261
SPU_0215371,0.069935338
SPU_000117,0.810947755
SPU_028838,0.031702497
SPU_000116,-0.136330464
SPU_028839,0.108079988
SPU_0111549,1.060467891
SPU_021314,-0.03975139
SPU_001949,-0.052387195
SPU_0085675,-0.058693259
SPU_000869,-0.355858746
SPU_0064600,-1.162096067
SPU_011152,-0.037588808
SPU_025096,-0.018003264
SPU_006881,1.251541127
SPU_011159,0.155286471
SPU_022467,0.418925699
SPU_022376,-0.82569502
SPU_021365,0.670276663
SPU_026459,0.277855208
SPU_026458,-0.026834208
SPU_004421,3.667549679
SPU_004420,-0.331607925
SPU_026873,-0.246158367
SPU_0055395,-0.001079536
SPU_019328,0.708083647
SPU_015844,0.694314525
SPU_008075,0.311209372
SPU_008074,-0.361128949
SPU_000590,-0.090918482
SPU_0139176,-0.935608909
SPU_013915,0.942292106
SPU_013917,-0.496337255
SPU_0139175,0.081913209
SPU_0139177,-0.338562386
SPU_014729,-1.192545074
SPU_000640,0.222400775
SPU_014730,-1.623310976
SPU_009086,0.339452334
SPU_026575,-0.065063346
SPU_024586,-1.327012808
SPU_011866,-1.02202226
SPU_006906,-0.02688489
SPU_005994,0.465763395
SPU_024180,-0.001193097
SPU_008929,0.711298227
SPU_010536,-1.028122493
SPU_028857,-0.991395712
SPU_028856,0.084193324
SPU_026291,-0.063450461
SPU_0262912,1.088030289
SPU_001905,0.099590748
SPU_006905,0.448721125
SPU_026292,0.374798309
SPU_024181,0.257752965
SPU_027215,0.03005223
SPU_027214,0.262907219
SPU_027212,0.27237662
SPU_027213,0.51307578
SPU_014580,0.520167566
SPU_0145798,0.255210103
SPU_0145797,-0.177249431
SPU_0145796,1.051643466
SPU_0145795,1.239367895
SPU_0145794,0.220310311
SPU_009089,0.363044569
SPU_014579,-0.016306526
SPU_028611,0.23165657
SPU_0272162,1.701002504
SPU_027216,0.250826647
SPU_010275,1.185304644
SPU_003506,-0.870451082
SPU_014982,2.440472769
SPU_009077,0.806960179
SPU_005721,-0.162563779
SPU_010352,0.974167243
SPU_022500,-0.4329202
SPU_004965,1.016965434
SPU_004964,0.351029834
SPU_006163,-0.549717355
SPU_015953,0.422534347
SPU_012010,0.420559788
SPU_026843,-2.072446234
SPU_025815,1.096541376
SPU_005086,-0.252564453
SPU_022403,0.130382051
SPU_012261,2.795328799
SPU_018968,1.028817084
SPU_016429,-2.177573277
SPU_012290,-0.254791722
SPU_005648,-2.089438438
SPU_005647,1.398303548
SPU_008919,-0.604368769
SPU_012485,-0.290121086
SPU_012486,0.657543805
SPU_006029,-0.819482746
SPU_008666,-0.221158272
SPU_006031,1.270398082
SPU_028926,-0.129944728
SPU_003445,-0.302736716
SPU_028535,-0.071183785
SPU_0285351,0.178568216
SPU_028875,-0.181358964
SPU_023102,-1.296509769
SPU_0285350,0.509928122
SPU_019883,0.946973012
SPU_0285352,2.714211046
SPU_0285354,0.2983414
SPU_0285357,0.233726006
SPU_0285358,-0.293391824
SPU_0285359,0.496911796
SPU_022431,1.08018458
SPU_006199,-1.572101751
SPU_022958,0.45850663
SPU_024629,-1.332270872
SPU_011885,-0.147405798
SPU_011884,0.161352054
SPU_006991,0.236420975
SPU_006996,0.09904392
SPU_0069941,-2.259183544
SPU_020894,0.14777373
SPU_006992,-0.488412953
SPU_006995,-0.457543876
SPU_026807,0.050137028
SPU_011712,-0.420348117
SPU_022954,-0.21765007
SPU_003742,0.067709356
SPU_0037420,-0.091984486
SPU_0037421,0.355214497
SPU_023855,0.718330603
SPU_010304,-0.306969507
SPU_003335,0.311795965
SPU_023958,-0.572289395
SPU_023957,1.480657474
SPU_010303,0.351144164
SPU_010302,-0.388781455
SPU_014807,0.874583428
SPU_0103040,1.750757927
SPU_0103046,-1.754027393
SPU_014802,-0.814268047
SPU_0103047,-0.174531274
SPU_0103048,0.148166509
SPU_019473,1.876077264
SPU_005330,2.2936543
SPU_013286,0.279517549
SPU_003344,0.106152008
SPU_001476,0.072227783
SPU_001170,0.264795731
SPU_027797,0.881846588
SPU_027796,-0.151385637
SPU_028147,-0.092532453
SPU_0281470,-1.546449951
SPU_006479,-0.092498429
SPU_0128330,0.060547629
SPU_021288,-0.336250118
SPU_007288,-1.29212615
SPU_021289,-0.168107877
SPU_002420,-0.064193517
SPU_003656,-1.520088819
SPU_0072843,0.601657163
SPU_007284,-0.620796218
SPU_004960,-0.566201094
SPU_024771,-0.355402437
SPU_018317,-0.171308725
SPU_015335,-1.460367285
SPU_022711,0.336327744
SPU_014607,-1.129004307
SPU_024768,-0.188430179
SPU_001037,0.130613116
SPU_017212,-0.550870203
SPU_005686,-0.105280361
SPU_017163,0.003290732
SPU_023767,0.018708941
SPU_0237676,-0.529496263
SPU_006849,-0.333458907
SPU_023605,-0.39844907
SPU_0236050,0.749474641
SPU_0236051,-1.073706631
SPU_0236052,4.066227473
SPU_009560,1.903389938
SPU_026840,-0.027841273
SPU_005764,-0.706056553
SPU_0237670,-0.147252198
SPU_0237672,0.516335949
SPU_0237677,1.296276773
SPU_023768,-0.367648398
SPU_021404,0.553411276
SPU_0214044,-0.499769335
SPU_0214045,0.824241878
SPU_0214048,-1.357956652
SPU_0214040,-1.534736601
SPU_0214041,0.182045979
SPU_000851,0.908828023
SPU_009562,-0.160657897
SPU_000538,1.322182744
SPU_004543,-0.096911654
SPU_005166,0.150333233
SPU_026011,0.143408448
SPU_024991,0.429558007
SPU_016314,-0.987243141
SPU_021549,0.219326096
SPU_024989,0.610318035
SPU_005130,-0.371618162
SPU_026006,-0.290299551
SPU_0260063,1.096446872
SPU_0260064,0.049323523
SPU_0260067,0.138751866
SPU_003953,-1.248039418
SPU_0260116,-0.125796003
SPU_024990,-0.177226423
SPU_0260090,0.463954435
SPU_0260094,-0.101620834
SPU_0260093,0.447551404
SPU_008873,-0.439913585
SPU_020605,1.998484483
SPU_021656,-1.148278098
SPU_008877,-3.303316578
SPU_019531,-0.341647431
SPU_008878,1.074863744
SPU_021780,0.014537804
SPU_025817,0.345983444
SPU_001213,-3.272369753
SPU_011431,-0.176715469
SPU_011497,-0.200957002
SPU_004180,0.541070111
SPU_004181,1.170847465
SPU_004185,-0.649566167
SPU_004184,-0.898058256
SPU_004183,1.028450373
SPU_019203,-0.738349322
SPU_022763,-0.403574304
SPU_011469,0.173729823
SPU_011216,0.232622353
SPU_020711,-0.465565629
SPU_023009,-0.453282829
SPU_006294,1.82747065
SPU_007230,0.184830688
SPU_020712,-0.118808771
SPU_0207120,-0.009850824
SPU_006273,-0.164868797
SPU_010829,-0.454886529
SPU_004781,-0.649406999
SPU_026933,1.467765964
SPU_027091,0.244042539
SPU_0257271,-0.553859803
SPU_004048,0.234775179
SPU_020199,-0.045629457
SPU_001128,-1.305343648
SPU_001127,-1.347533577
SPU_001131,-0.423680589
SPU_001125,-0.186335607
SPU_012982,0.041059356
SPU_003972,-0.634841269
SPU_010755,0.457006496
SPU_019331,-2.012123976
SPU_018984,0.989176582
SPU_023499,-0.955336991
SPU_014272,-0.429043375
SPU_014270,1.235249144
SPU_015457,-0.493631574
SPU_026844,-0.379801768
SPU_012359,0.205259572
SPU_012358,-0.04365199
SPU_0123611,1.847966126
SPU_023522,0.302312525
SPU_0123612,-0.285695983
SPU_0123613,0.096411428
SPU_012192,0.380371407
SPU_007686,-0.108650167
SPU_009681,-0.042503922
SPU_004117,-1.682348203
SPU_006359,0.756134452
SPU_005113,0.083271974
SPU_008737,0.16909158
SPU_024080,-0.020841193
SPU_027728,-1.866400473
SPU_027727,0.083542521
SPU_020229,0.190174546
SPU_005240,-0.310563471
SPU_003888,1.453262366
SPU_007390,-0.304484617
SPU_013525,1.238141675
SPU_010380,0.64015947
SPU_001359,0.458580146
SPU_0038872,0.457197732
SPU_0038874,0.1157015
SPU_0038877,-0.852324576
SPU_003885,0.4379161
SPU_0103800,-0.271834675
SPU_001358,-1.470138613
SPU_001356,-0.213514554
SPU_001355,1.49504502
SPU_021865,0.711514629
SPU_021080,0.027300994
SPU_003610,0.81711224
SPU_013322,0.305849368
SPU_012240,-0.794040621
SPU_0277562,0.59694998
SPU_023862,-0.289475606
SPU_0251202,1.393302356
SPU_023553,1.181306966
SPU_023577,0.359824577
SPU_0277563,-1.240105669
SPU_0277561,0.282550271
SPU_0277560,-0.260652821
SPU_027756,0.280250292
SPU_016227,-0.622789907
SPU_016226,-0.146755182
SPU_011896,0.408039035
SPU_023760,-1.180619422
SPU_027591,0.11405947
SPU_014785,1.162083558
SPU_022494,-1.130970342
SPU_009608,-0.106701263
SPU_022492,-0.452993311
SPU_018036,-0.841718071
SPU_003577,2.401055628
SPU_027956,-0.726528119
SPU_024440,-0.535250155
SPU_020202,-0.163663467
SPU_016650,0.543396156
SPU_003537,-0.632402255
SPU_023293,0.764290319
SPU_014971,-0.111531143
SPU_006470,-1.01331163
SPU_022646,-0.178594922
SPU_027818,-0.303142148
SPU_015882,0.454193088
SPU_009527,-0.072070051
SPU_014519,0.037873286
SPU_004771,0.012428575
SPU_001836,-1.220990601
SPU_009526,-0.016887178
SPU_023867,-0.722562285
SPU_010331,-0.09446973
SPU_005597,1.384304223
SPU_018570,0.175949848
SPU_018671,-2.276003802
SPU_012382,-0.175181852
SPU_018501,-0.383266271
SPU_021621,-0.881162523
SPU_024055,-0.628226645
SPU_005912,-1.021020174
SPU_0185708,0.145580113
SPU_0185705,1.072006685
SPU_020315,0.023088672
SPU_0186712,-4.237797966
SPU_0186710,1.438103258
SPU_009638,2.255245615
SPU_0073173,-0.113617201
SPU_007317,0.516140969
SPU_0072896,0.034565352
SPU_007289,0.65409405
SPU_0072897,0.207330009
SPU_0072893,0.750442177
SPU_0072899,-0.226398464
SPU_009348,-0.837186101
SPU_0072898,0.061038122
SPU_024086,-0.461319807
SPU_024044,0.083189223
SPU_022913,0.22035303
SPU_018242,0.059685959
SPU_006988,0.140712761
SPU_006986,0.04470322
SPU_026748,0.3345873
SPU_014418,0.732748509
SPU_0240442,-0.084234538
SPU_0240440,-0.580448738
SPU_0240449,-0.050779086
SPU_0240448,1.340330037
SPU_0240447,-0.266980489
SPU_0240446,-0.834240827
SPU_0240443,-0.095480158
SPU_017791,0.221823665
SPU_017790,3.07110575
SPU_017789,-0.853392207
SPU_018241,0.586813938
SPU_0182421,-0.80866231
SPU_014353,-0.263186309
SPU_0214119,0.747152421
SPU_0214117,1.431400486
SPU_0214116,2.301460334
SPU_0214114,2.039629922
SPU_0214113,2.472266128
SPU_012547,0.104127145
SPU_018100,-0.137967678
SPU_004306,-0.07343495
SPU_026785,-0.312981734
SPU_026786,-0.004446171
SPU_022229,-0.157284662
SPU_025468,0.967870953
SPU_021896,0.324636142
SPU_004047,-1.767077777
SPU_023265,-0.729066115
SPU_020030,-0.96394322
SPU_005842,0.673350507
SPU_004405,-0.052529199
SPU_008950,1.422674924
SPU_008954,0.118490824
SPU_015471,-0.336912977
SPU_011408,1.487023237
SPU_007721,0.467475721
SPU_007723,0.974466872
SPU_014712,0.049920264
SPU_015466,1.030054723
SPU_0126611,0.070187793
SPU_0066807,1.971870664
SPU_015465.a,0.463152162
SPU_015465.b,-0.259745274
SPU_0225537,0.161705902
SPU_015465.b0,-0.232712827
SPU_015465.b2,-0.724607742
SPU_015465.a5,-1.00320477
SPU_018017,0.339982668
SPU_018018,-0.276770315
SPU_003754,-0.107781933
SPU_003753,-0.323626687
SPU_010583,0.169401807
SPU_023771,0.790240148
SPU_002832,-0.126881417
SPU_007016,1.226444445
SPU_014059,-0.081684014
SPU_028935,0.354758864
SPU_0266175,-1.986317943
SPU_026557,-0.229803935
SPU_028821,-0.765411349
SPU_028762,-0.248081227
SPU_028934,0.017469368
SPU_009145,-0.282705443
SPU_023408,0.177122846
SPU_007294,0.045250838
SPU_000939,1.198550623
SPU_000940,-6.078491269
SPU_016789,0.319536274
SPU_003378,0.240874713
SPU_018240,-0.95511845
SPU_022823,-0.555879793
SPU_020247,0.107291758
SPU_0202476,0.068393297
SPU_0202478,-0.178100144
SPU_020249,-0.043294324
SPU_014921,-0.714934278
SPU_0087622,0.365596997
SPU_008762,0.188222869
SPU_023776,0.172546132
SPU_026354,0.091793598
SPU_022756,0.535668062
SPU_0227531,0.247716953
SPU_0025502,0.362961832
SPU_023430,0.160112115
SPU_023633,0.220348528
SPU_020892,0.273901028
SPU_030001,-0.363138127
SPU_008800,-0.192088793
SPU_008339,-0.036698366
SPU_0117822,0.308982059
SPU_0117823,0.383872838
SPU_019663,-0.578165653
SPU_0117825,0.674128879
SPU_011781,0.424163517
SPU_012531,0.529343418
SPU_018788,-1.086494475
SPU_022116,0.48655731
SPU_005542,-0.071926492
SPU_026033,-0.943445264
SPU_027506,-3.909354742
SPU_015889,-0.037994269
SPU_018354,-0.292220579
SPU_024911,-0.23236832
SPU_023317,-3.171041052
SPU_0263388,-0.137104924
SPU_0263387,-0.247583104
SPU_0263389,0.397357855
SPU_0263386,-1.394881698
SPU_0263385,0.116923848
SPU_0263384,-0.212412754
SPU_0263383,-0.758971995
SPU_0263382,-0.29082721
SPU_017964,-2.049308146
SPU_0263381,-2.983844528
SPU_026604,0.001684313
SPU_018179,-0.133015453
SPU_015420,0.373065626
SPU_022485,0.339114912
SPU_014643,0.188274022
SPU_0146453,0.314561628
SPU_003963,-0.058925216
SPU_019130,-0.255706009
SPU_016066,-0.650577467
SPU_016064,0.303980262
SPU_021210,-0.092207351
SPU_001738,-1.523901376
SPU_025098,-0.244419982
SPU_014409,-0.149151624
SPU_0022232,-0.870958149
SPU_008590,0.285399786
SPU_019462,-0.139019374
SPU_027863,-1.785628443
SPU_027862,-0.770618594
SPU_001336,-0.146853488
SPU_0013360,-1.415840048
SPU_022112,0.67368229
SPU_002214,-0.014265208
SPU_012449,-0.022334218
SPU_026468,0.605288567
SPU_021987,-0.253185351
SPU_021988,0.285905173
SPU_015433,-0.046337921
SPU_021618,-0.120806643
SPU_004025,-0.240835372
SPU_012054,0.907100765
SPU_025780,-0.105481409
SPU_0257800,-1.27054023
SPU_0257791,-0.001119985
SPU_025779,-0.46605076
SPU_022741,-1.307206553
SPU_0107274,-1.721706977
SPU_0107272,0.574483309
SPU_0107271,-1.472249448
SPU_010727,0.17814311
SPU_0107278,-0.027946254
SPU_0107277,-0.119088949
SPU_008528,-0.719928499
SPU_008527,0.184967066
SPU_015753,0.215521651
SPU_005516,-0.013246895
SPU_009776,-0.131861119
SPU_010214,0.509218759
SPU_008301,-0.010660442
SPU_009316,0.196185595
SPU_001141,0.798080625
SPU_001142,-1.063907674
SPU_007346,-0.034832299
SPU_0073460,-0.674631292
SPU_006149,0.474429792
SPU_023681,-0.648188238
SPU_004840,-1.528242494
SPU_017233,0.034631907
SPU_020991,1.391204262
SPU_004434,-0.312183761
SPU_004436,0.255151848
SPU_013709,0.174504402
SPU_0171711,0.07222842
SPU_017171,0.433432214
SPU_004342,0.003685072
SPU_012812,0.296730356
SPU_0181422,0.050685947
SPU_0181426,-0.291500763
SPU_005717,0.266710937
SPU_018141,-0.132681677
SPU_018140,-0.20096641
SPU_019496,0.162959841
SPU_018142,-0.793317383
SPU_0181420,-0.937551423
SPU_0181423,1.53002888
SPU_0181424,0.248744579
SPU_024946,0.466468807
SPU_003991,-0.280150075
SPU_0284039,1.177481225
SPU_0284037,-0.20348689
SPU_0284036,0.20515871
SPU_018275,0.218551862
SPU_015391,-0.153170324
SPU_015396,1.081619928
SPU_020708,1.999355173
SPU_020707,-0.534566015
SPU_017357,0.530545411
SPU_004135,0.153415022
SPU_003612,0.370675328
SPU_004137,0.373127864
SPU_0041371,-2.071489501
SPU_004136,0.643025405
SPU_002244,0.043100237
SPU_002475,0.315852493
SPU_014814,-0.553722894
SPU_014815,-1.109809922
SPU_025947,4.115258312
SPU_007409,-0.247542087
SPU_0083955,0.420019544
SPU_0083952,-0.075956963
SPU_0083951,-2.270597138
SPU_0083950,-0.620535937
SPU_008395,-0.200786725
SPU_024073,-1.399109985
SPU_008394,0.060864319
SPU_006241,0.069332381
SPU_006242,-0.162121262
SPU_004977,-0.296958854
SPU_0049777,-0.459871118
SPU_003910,0.380581189
SPU_003737,-2.350454129
SPU_001291,1.930912986
SPU_020591,0.777147046
SPU_016865,-0.02717489
SPU_024896,-0.040978814
SPU_019654,0.21323577
SPU_027511,1.340908666
SPU_016854,0.8563999
SPU_000563,0.756015437
SPU_0005598,-0.160863518
SPU_017353,0.359139366
SPU_014672,1.239390652
SPU_002359,0.277390492
SPU_006121,-0.19702828
SPU_004482,-0.851528329
SPU_004479,0.131714064
SPU_023610,0.055704766
SPU_009327,0.370261878
SPU_020871,0.026323688
SPU_006863,-1.524842637
SPU_014207,0.289024491
SPU_014208,-0.260117853
SPU_017127,-0.318085926
SPU_007236,-0.891784952
SPU_010036,0.070146144
SPU_001114,-0.080663511
SPU_025520,-1.213564619
SPU_006634,0.07777551
SPU_023603,-1.683996121
SPU_007235,-0.12791472
SPU_002657,0.74488131
SPU_017128,0.015785333
SPU_002661,1.647444226
SPU_013393,0.38382434
SPU_010035,0.165486231
SPU_016802,0.020100623
SPU_027544,0.117044252
SPU_0134796,-0.888328244
SPU_018498,0.255809362
SPU_023146,-1.122687105
SPU_026274,0.103556603
SPU_003074,0.010470009
SPU_027242,0.34799662
SPU_012593,0.025735354
SPU_004694,0.537263882
SPU_019446,-0.537040318
SPU_007362,-0.232486495
SPU_013762,0.579007317
SPU_003075,0.205408774
SPU_027237,-0.347335938
SPU_027241,0.088464445
SPU_027240,0.277928333
SPU_001937,-0.117034258
SPU_009609,-1.320295113
SPU_022814,0.604956714
SPU_0228155,-0.394514505
SPU_0228156,2.290838684
SPU_005243,-1.98946003
SPU_011816,1.119600533
SPU_006100,0.710508487
SPU_016368,-0.177065585
SPU_004412,1.562023222
SPU_004423,0.153109992
SPU_011383,0.101008019
SPU_023170,-0.471338438
SPU_0240210,0.63758289
SPU_024021,0.278918769
SPU_005680,0.119173308
SPU_018299,-0.132218988
SPU_005679,0.091900089
SPU_014650,0.366991034
SPU_005681,-0.08732821
SPU_020280,0.311099684
SPU_0056810,0.212416908
SPU_0056811,-0.012839709
SPU_008571,0.468551402
SPU_025266,0.600522791
SPU_028560,-0.321603635
SPU_015453,0.395348628
SPU_025700,-0.315073937
SPU_026125,-0.376541563
SPU_021207,0.088587292
SPU_018170,0.190978073
SPU_023471,-0.848355868
SPU_015598,-0.252550257
SPU_015820,-2.107614752
SPU_013176,0.884775086
SPU_018836,-0.189141544
SPU_002461,0.846163142
SPU_023890,0.358952887
SPU_023889,0.148598526
SPU_004905,-0.00730265
SPU_022460,-0.49850789
SPU_022461,-0.629085557
SPU_0018799,-0.267970015
SPU_0018796,0.557172852
SPU_0018795,-0.212177598
SPU_027557,-0.147428678
SPU_027554,0.894269777
SPU_027555,-0.504243925
SPU_000282,0.524877973
SPU_022704,-0.065390878
SPU_019570,-0.30603093
SPU_0195700,0.840616845
SPU_015044,0.782613061
SPU_019573,0.388580632
SPU_013238,0.195039328
SPU_0195704,1.144344493
SPU_025166,0.556946693
SPU_016970,-1.306515676
SPU_016969,-1.139501857
SPU_002388,-0.002482214
SPU_028068,-0.015653811
SPU_0280680,0.031074237
SPU_0280688,2.286256141
SPU_019891,0.040913987
SPU_010404,-0.081329515
SPU_002390,0.33543818
SPU_015470,-0.801445455
SPU_001679,-1.901629061
SPU_026871,0.11899042
SPU_025198,-0.695199732
SPU_016343,-0.043503443
SPU_016342,0.337354184
SPU_018497,-0.621079446
SPU_016346,0.007702809
SPU_019923,-0.499300926
SPU_0047195,-0.837730118
SPU_0047193,-2.078302524
SPU_004719,1.103411161
SPU_000208,-0.248129438
SPU_0121391,-0.145863708
SPU_014020,1.072874722
SPU_018780,0.560567875
SPU_020312,0.499467153
SPU_0047197,0.321699355
SPU_004722,-0.554058747
SPU_022618,0.652012085
SPU_022620,0.185483226
SPU_010468,-0.135624504
SPU_008103,-0.27444179
SPU_004849,-0.445881916
SPU_012060,-0.378389381
SPU_015712,0.974723811
SPU_0024287,-1.5030737
SPU_002428,0.176743009
SPU_008268,0.392794144
SPU_0087334,0.049472298
SPU_0082681,1.151508157
SPU_008096,0.013983182
SPU_008733,-0.05817406
SPU_0130711,0.892078313
SPU_013071,-0.452895429
SPU_014072,-0.148874556
SPU_018333,-0.048943583
SPU_024752,1.402623382
SPU_003150,-2.447068207
SPU_0040620,1.074467761
SPU_004062,0.303186197
SPU_021845,-0.281056965
SPU_018958,1.799326937
SPU_0179442,0.110422403
SPU_004768,-0.294085584
SPU_016212,-0.532472177
SPU_028431,-0.898948171
SPU_0284310,-0.224496086
SPU_028428,-0.580140481
SPU_015352,-0.181146885
SPU_015353,-0.132884082
SPU_021846,0.217263429
SPU_005456,-0.224237934
SPU_028373,0.225765027
SPU_011034,-0.442782436
SPU_010726,-0.122541305
SPU_010724,0.879971563
SPU_0125041,-0.288588622
SPU_0125042,0.600168696
SPU_009272,-0.347621098
SPU_014403,-0.44200019
SPU_024838,-0.099766581
SPU_024837,-0.278042153
SPU_028747,-0.248356884
SPU_0003623,-0.284301489
SPU_014624,-1.19018153
SPU_021113,0.065628746
SPU_026495,0.35542158
