name	term	lev	seq	value
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_005241	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_005296	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_005567	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_005795	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_005863	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_005870	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_005963	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_005978	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_006261	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_006361	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_006663	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_006852	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_006937	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_007092	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_007946	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_007960	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_008683	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_009066	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_009432	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_009629	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_009644	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_010790	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_011119	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_011150	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_011959	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_012397	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_012403	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_012521	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_012817	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_012839	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_013052	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_013135	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_013353	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_013507	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_013820	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_013982	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_014189	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_014323	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_014569	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_014791	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_014856	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_015097	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_015575	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_015714	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_015932	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_016486	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_016758	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_016917	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_016988	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_017220	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_017605	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_017954	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_018043	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_018046	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_018766	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_018767	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_019130	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_019167	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_019336	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_019640	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_019650	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_019744	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_019771	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_019780	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_020006	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_020549	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_020550	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_020617	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_020788	0
